sentiment,sentence,label,word_count,char_count,avg_word_length,digit_count
neutral,according to saarioinen s managing director ilkka mkel  the food industry sector has a significant excess of production machinery,0,19,129,6.7894736842105265,0
neutral,according to the announcement of the helsinki stock exchange the share of sentera shall be delisted from the nmlist of the helsinki stock exchange accordingly,0,25,158,6.32,0
neutral,activities range from the development of natural resources to the retailed marketing of finished products,0,15,105,7.0,0
neutral,additionally  information on business segments  competitors and future outlook are provided,0,11,91,8.272727272727273,0
negative,additionally  the company will terminate a maximum nine salaried and senior salaried employees  employment contracts,-1,15,116,7.733333333333333,0
neutral,additionally  the company will use the solutions to automate the preparation of financial statements according to ifrs standard,0,18,127,7.055555555555555,0
neutral,affecto has participated in the program for the development of the norwegian pension system since 2007,0,16,102,6.375,4
neutral,affecto will provide a new efi data warehouse and reporting solution  behavioural scoring system supporting operational decision processes and data migration from old legacy systems to the new efi system,0,30,203,6.766666666666667,0
neutral,affectogenimap builds highly customised it solutions for its customers in finland and the baltic countries,0,15,106,7.066666666666666,0
neutral,after 1 april 2007 cencorp will not have any own employees in the territory,0,14,75,5.357142857142857,5
neutral,after buying eukor car carriers 50 percent stake  grimaldi group is now the sole owner of the swedish rollon  rolloff port of wallhamn,0,23,134,5.826086956521739,2
neutral,after completion of the acquisition  poyry s oil and gas expertise will cover multidiscipline engineering and consulting services across the complete oil and gas asset lifecycle  including deepwater engineering services,0,30,219,7.3,0
neutral,after the restructuring  upm s average paper machine capacity in europe will be 320000 tons  350000 short tons  in coated magazine paper and 420000 tons  460000 short tons  in coated fine paper,0,32,193,6.03125,24
neutral,after the transaction  mreal will own 30  in metsabotnia and upm  17,0,12,68,5.666666666666667,4
neutral,after the transaction  tikkurila has no powder coatings related operations,0,10,74,7.4,0
neutral,ahlstrom corporation stock exchange announcement 2342007 ahlstrom corporation will publish its first quarter financial results 2007 on friday  april 27  2007 approximately at 830 am finnish time,0,27,194,7.185185185185185,20
neutral,ahms will also offer hotel and hotel project consultancy  management services  brand franchise  training and sales and marketing services on a panindia basis,0,23,157,6.826086956521739,0
neutral,aktia forecasts finland s inflation at 11  in 2010,0,9,50,5.555555555555555,6
neutral,aldata noted that its voice supply chain technology approach enables vdw to integrate with warehouse management systems,0,17,119,7.0,0
neutral,aldata solution oyj stock exchange release 11 august 2006  at 1100 am aldata shares subscribed for with 2003 stock options a total of 95000 new shares of aldata solution oyj have been subscribed for with the company s 2003a stock options,0,41,237,5.780487804878049,23
neutral,alexandria  va  dec 17  reijo salovaara  nastola  finland  has developed a veneer cutter,0,13,88,6.769230769230769,2
neutral,alexandria  va  dec 19  united states patent no 7853620  issued on dec 14  was assigned to nokia corp  espoo  finland,0,20,117,5.85,11
neutral,alexandria  va  dec 22  united states patent no 7854608  issued on dec 21  was assigned to outotec oyj  espoo  finland,0,20,118,5.9,11
neutral,alexandria  va  jan 9  united states patent no 7862685  issued on jan 4  was assigned to kemira chemicals inc  marietta  ga,0,21,123,5.857142857142857,9
neutral,alexandria  va  march 15  jaakko vilo of turku  finland  has developed a panel press,0,14,84,6.0,2
neutral,alexandria  va  may 23  matti harkonen and pentti sipponen  both of espoo  finland  osmo suovaniemi of helsinki  finland  and tapani tiusanen of vantaa  finland  have developed a paper web press device,0,31,201,6.483870967741935,2
neutral,alexandria  va  oct 23  hansotto scheck of espoo  finland  has developed a method of identifying remote radio units in a communication system,0,22,141,6.409090909090909,2
neutral,alexandria  va  oct 6  united states patent no 7804288  issued on sept 28  was assigned to vacon oyj  vaasa  finland,0,20,116,5.8,10
neutral,alma media corporation press release 15 march 2010 tyrvaan sanomat and paikallissanomat being bought by suomen paikallissanomat two local papers  tyrvaan sanomat and paikallissanomat  appearing in sastamala and its neighbouring municipalities  are to be bought by suomen paikallissanomat oy,0,39,290,7.435897435897436,6
neutral,alma media corporation press release march 25  2010 tyrvn sanomat purchase confirmed the business operations of tyrvn sanomat oy will be transferred to suomen paikallissanomat oy,0,26,178,6.846153846153846,6
neutral,also finnish industry investment  a governmentowned investment company  will participate in the project,0,13,103,7.923076923076923,0
neutral,also in latvia  we act as a partner for bakery customers in both production and product development,0,17,99,5.823529411764706,0
neutral,also ruukki construction  rautaruukki s construction division  is initiating employeremployee negotiations at its sites in alajrvi  vimpeli and perseinjoki in finland,0,21,166,7.904761904761905,0
negative,also the city s insurance company  if p  c insurance  has said it will not pay compensation,-1,17,91,5.352941176470588,0
neutral,altogether capman employs approximately 150 people in helsinki  stockholm  copenhagen  oslo  moscow and luxembourg,0,14,114,8.142857142857142,3
neutral,altona stated that the private company of altona chairman kevin maloney  tulla resources  would take up its entitlement in full,0,20,127,6.35,0
neutral,an acquisition of teliasonera would be france telecom s biggest since its 2000 purchase of orange plc for  278 billion   551 billion  and would create the world s fourthlargest telecom company behind att inc  verizon communications inc and ntt corp of japan,0,42,257,6.119047619047619,10
neutral,an earnout payment of up to 40 mln euro   53 mln  can also be paid depending on intellibis financial performance in 2007,0,22,120,5.454545454545454,8
neutral,an eu law on the issue may be introduced around 2010,0,11,52,4.7272727272727275,4
positive,and earlier this month  the company signed a deal with indiabased information technology services giant wipro technologies to transfer and sell its radio access related rd activities in berlin,1,29,192,6.620689655172414,0
neutral,another firm air liquide was exempted because it left the market in 1998,0,13,72,5.538461538461538,4
neutral,apartments of yit home may be purchased in 5 regions of russia  where yit subsidiaries carry out their activities  moscow and moscow region  st petersburg  ekaterinburg  kazan and rostovondon,0,29,191,6.586206896551724,1
neutral,approximately sek 166 million in repayments has been demanded for overcharging in the stockholm area  with the remaining sek 87 million taken from the western coast  the inspectorate said,0,29,187,6.448275862068965,5
neutral,arena partners oy is a development company for electronic business,0,10,66,6.6,0
neutral,as a condition to the deal  savcor alfa has to have bought photonium and akseli lahtinen inc s business operations prior to the deal,0,24,132,5.5,0
negative,as a result  the company has decided it will implement fixedterm temporary layoffs,-1,13,82,6.3076923076923075,0
